id,gender,masterCategory,subCategory,year,usage,productDisplayName,filename,articleType,baseColour,season,price,click_count,user_type,purchase_prob,purchase_pred,inventory,inventory_weight,promotion_score
21470,Women,Footwear,Flip Flops,2012.0,Casual,Roxy Women Bamboo Grey Flip Flops,21470.jpg,Flip Flops,Black,Summer,38.0,4,fashionista,0.09066246,0,62,0.6262626262626263,0.056778510303030306
7884,Men,Apparel,Bottomwear,2011.0,Casual,Proline Men Black Track Pants,7884.jpg,Trousers,Blue,Fall,68.0,0,color_lover,0.07642646,0,73,0.7373737373737373,0.056354864444444444
33147,Girls,Apparel,Bottomwear,2012.0,Casual,Gini and Jony Girls Blue Jeans,33147.jpg,Jeans,Blue,Summer,50.0,5,color_lover,0.08923772,0,62,0.6262626262626263,0.0558862488888889
58104,Women,Accessories,Jewellery,2012.0,Casual,Rreverie Silver Ring,58104.jpg,Ring,Silver,Summer,48.0,4,color_lover,0.06370325,0,86,0.8686868686868687,0.05533817676767677
32066,Men,Apparel,Innerwear,2016.0,Casual,Playboy Men Navy Blue Brief,32066.jpg,Briefs,Black,Summer,37.0,4,fashionista,0.08542993,0,64,0.6464646464646465,0.0552274294949495
51713,Unisex,Accessories,Eyewear,2016.0,Casual,Van Heusen Unisex Sunglasses VH213-C1,51713.jpg,Sunglasses,Black,Winter,52.0,2,color_lover,0.17630802,0,31,0.31313131313131315,0.05520756181818182
52505,Women,Apparel,Loungewear and Nightwear,2015.0,Casual,Red Rose Off-White Printed Bath Robe,52505.jpg,Kurtas,White,Summer,43.0,4,color_lover,0.10271445,0,53,0.5353535353535354,0.05498854393939394
6304,Unisex,Footwear,Flip Flops,2011.0,Casual,Puma Unisex Issac Red Black Flip Flop,6304.jpg,Flip Flops,Red,Summer,40.0,1,color_lover,0.38588154,0,14,0.1414141414141414,0.054569106666666665
31605,Women,Apparel,Bottomwear,2012.0,Sports,Nike Women Running Black Skirt with Capris,31605.jpg,Skirts,Blue,Summer,89.0,2,fashionista,0.1419335,0,38,0.3838383838383838,0.054479525252525245
38151,Men,Apparel,Topwear,2012.0,Casual,Wildcraft Men Black T Poly Crew T-shirt,38151.jpg,Tshirts,Navy Blue,Summer,59.0,3,budget,0.21486637,0,25,0.25252525252525254,0.054259184343434345
43264,Women,Apparel,Topwear,2012.0,Ethnic,Aneri Women White Kurta,43264.jpg,Kurtas,White,Summer,43.0,2,fashionista,0.09590689,0,56,0.5656565656565656,0.05425036202020202
27372,Men,Apparel,Topwear,2011.0,Casual,Tantra Men Blood Test Green T-shirt,27372.jpg,Tshirts,Green,Fall,53.0,5,budget,0.14514834,0,37,0.37373737373737376,0.05424735939393939
40606,Women,Apparel,Topwear,2012.0,Ethnic,Span Women Purple Kurta,40606.jpg,Tops,Green,Summer,72.0,1,budget,0.48475546,0,11,0.1111111111111111,0.053861717777777776
28928,Men,Apparel,Topwear,2012.0,Casual,Mr. Men Printed Charcoal T-shirt,28928.jpg,Tshirts,Grey,Summer,51.0,5,color_lover,0.06894814,0,77,0.7777777777777778,0.05362633111111111
29053,Men,Apparel,Topwear,2012.0,Casual,ADIDAS Men Junkie White T-shirt,29053.jpg,Tshirts,White,Fall,51.0,3,color_lover,0.08791312,0,60,0.6060606060606061,0.05328067878787879
21166,Women,Apparel,Topwear,2011.0,Casual,s.Oliver Women Solid Black Top,21166.jpg,Shirts,Black,Fall,50.0,3,color_lover,0.08782974,0,60,0.6060606060606061,0.053230145454545456
42832,Women,Accessories,Bags,2012.0,Casual,French Connection Women Taupe & Brown Handbag,42832.jpg,Handbags,Brown,Winter,10.0,2,color_lover,0.19484547,0,27,0.2727272727272727,0.053139673636363634
15705,Men,Apparel,Bottomwear,2011.0,Sports,Nike Men Tennis Black Track Pants,15705.jpg,Track Pants,Black,Fall,79.0,4,color_lover,0.1694692,0,31,0.31313131313131315,0.05306611313131313
18555,Women,Footwear,Shoes,2015.0,Casual,Catwalk Women Casual Brown Flats,18555.jpg,Heels,Brown,Winter,10.0,5,budget,0.16409236,0,32,0.32323232323232326,0.05303995474747475
58914,Men,Accessories,Ties,2012.0,Casual,Hakashi Men Lavender Silk Tie,58914.jpg,Ties,Blue,Summer,77.0,4,fashionista,0.09694385,0,54,0.5454545454545454,0.05287846363636363
19274,Women,Accessories,Watches,2016.0,Casual,Guess Women Glisten Gold Watch,19274.jpg,Watches,Gold,Winter,31.0,1,fashionista,0.0898154,0,58,0.5858585858585859,0.052619123232323234
59102,Men,Apparel,Topwear,2012.0,Casual,Just Natural Men Black Rain Jacket,59102.jpg,Jackets,Black,Summer,70.0,3,color_lover,0.21682373,0,24,0.24242424242424243,0.05256332848484849
46872,Men,Accessories,Socks,2012.0,Casual,Lino Perros Men Pack of 2 Socks,46872.jpg,Socks,White,Summer,57.0,2,fashionista,0.05814789,0,89,0.898989898989899,0.05227436575757576
7063,Unisex,Accessories,Bags,2011.0,Sports,Nike Unisex Hayward 29 Blue Backpack,7063.jpg,Backpacks,Blue,Summer,12.0,4,fashionista,0.08339234,0,62,0.6262626262626263,0.05222550585858586
12489,Men,Footwear,Sandal,2013.0,Casual,Clarks Men Leather Brown Sandals,12489.jpg,Casual Shoes,Brown,Summer,62.0,0,color_lover,0.46956313,0,11,0.1111111111111111,0.052173681111111106
27448,Women,Apparel,Topwear,2015.0,Casual,Jockey Women White Round Neck T-Shirt,27448.jpg,Tshirts,White,Summer,67.0,1,fashionista,0.090554,0,57,0.5757575757575758,0.05213715151515152
55120,Women,Personal Care,Nails,2017.0,Casual,Lakme Truewear Color Crush Nail Polish 20,55120.jpg,Nail Polish,Pink,Spring,45.0,2,color_lover,0.105129294,0,49,0.494949494949495,0.05203369096969697
48562,Men,Accessories,Jewellery,2013.0,Casual,Revv Men Steel Bracelet,48562.jpg,Bracelet,Steel,Winter,69.0,3,color_lover,0.08273714,0,62,0.6262626262626263,0.05181517858585859
51150,Men,Accessories,Socks,2016.0,Casual,Parx Men Black Socks,51150.jpg,Socks,Black,Summer,90.0,2,color_lover,0.14640892,0,35,0.35353535353535354,0.05176072929292929
34565,Women,Apparel,Dress,2012.0,Casual,Tonga Women Printed Black Dress,34565.jpg,Kurtas,Black,Summer,51.0,4,fashionista,0.094741195,0,54,0.5454545454545454,0.05167701545454545
13203,Men,Footwear,Shoes,2011.0,Sports,ASICS Men Gel Cumulus Running Grey Sports Shoes,13203.jpg,Sports Shoes,White,Fall,48.0,3,color_lover,0.053692903,0,95,0.9595959595959596,0.05152349277777778
8532,Women,Footwear,Shoes,2011.0,Sports,Nike Women Nike Womens Ballista II Silver Sports Shoes,8532.jpg,Sports Shoes,White,Fall,14.0,4,budget,0.12433888,0,41,0.41414141414141414,0.051493879595959594
51495,Men,Apparel,Bottomwear,2012.0,Casual,Denizen Men Blue Jeans,51495.jpg,Jeans,Blue,Summer,57.0,4,fashionista,0.09556028,0,53,0.5353535353535354,0.05115853373737374
51699,Unisex,Accessories,Eyewear,2016.0,Casual,Van Heusen Unisex Blue Aviator Sunglasses VH217-C2,51699.jpg,Sunglasses,Black,Winter,46.0,1,color_lover,0.07890845,0,64,0.6464646464646465,0.05101152323232324
39499,Men,Apparel,Topwear,2012.0,Casual,Wildcraft Men Yellow T-shirt,39499.jpg,Tshirts,Green,Summer,25.0,3,color_lover,0.15766229,0,32,0.32323232323232326,0.05096154828282829
43755,Women,Accessories,Jewellery,2012.0,Casual,Royal Diadem Set of 2 Golden Bangles,43755.jpg,Bangle,Gold,Winter,60.0,0,color_lover,0.082407035,0,61,0.6161616161616161,0.05077605186868687
52473,Women,Apparel,Loungewear and Nightwear,2017.0,Casual,Red Rose Women Pink & White Bath Robes,52473.jpg,Bath Robe,Pink,Summer,53.0,2,color_lover,0.21851593,0,23,0.23232323232323232,0.05076632717171717
54585,Women,Apparel,Topwear,2012.0,Ethnic,Sushilas Women Pink Kurta,54585.jpg,Kurtas,Red,Fall,74.0,3,color_lover,0.054956123,0,91,0.9191919191919192,0.05051522417171717
19973,Men,Accessories,Headwear,2011.0,Casual,United Colors of Benetton Men Solid Grey Cap,19973.jpg,Caps,Blue,Summer,10.0,2,color_lover,0.26315236,0,19,0.1919191919191919,0.050503988282828274
50183,Women,Accessories,Bags,2012.0,Casual,Paridhan Women Brown Handbag,50183.jpg,Handbags,Black,Summer,48.0,1,budget,0.18397692,0,27,0.2727272727272727,0.05017552363636363
29964,Men,Accessories,Eyewear,2016.0,Casual,Cat Men Sheet Sunglasses,29964.jpg,Sunglasses,Black,Winter,53.0,2,color_lover,0.17630802,0,28,0.2828282828282828,0.04986489454545455
35331,Women,Accessories,Jewellery,2016.0,Ethnic,Fabindia Women Silver Anusuya Earrings,35331.jpg,Earrings,Silver,Fall,65.0,8,budget,0.06579581,0,75,0.7575757575757576,0.0498453106060606
2939,Women,Apparel,Topwear,2010.0,Casual,DUSG Women's Play Lady Organic Blue T-shirt,2939.jpg,Tops,Grey,Fall,47.0,2,color_lover,0.05523431,0,89,0.898989898989899,0.04965508676767677
29165,Women,Apparel,Topwear,2012.0,Casual,United Colors of Benetton Women Printed Black & White Top,29165.jpg,Tshirts,Blue,Summer,61.0,5,color_lover,0.07226555,0,68,0.6868686868686869,0.04963694343434343
8861,Men,Apparel,Topwear,2011.0,Casual,Mark Taylor Men White Striped Shirt,8861.jpg,Shirts,Blue,Fall,50.0,4,fashionista,0.32706827,0,15,0.15151515151515152,0.049555798484848486
22578,Men,Apparel,Topwear,2011.0,Casual,Highlander Men Check Grey Shirt,22578.jpg,Shirts,Blue,Fall,55.0,7,budget,0.1532431,0,32,0.32323232323232326,0.049533123232323235
18872,Men,Footwear,Shoes,2012.0,Formal,Franco Leone Men Formal Black Shoes,18872.jpg,Formal Shoes,Black,Summer,46.0,4,budget,0.0802897,0,61,0.6161616161616161,0.049471431313131316
31017,Men,Apparel,Topwear,2012.0,Formal,Arrow Men White Striped Shirt,31017.jpg,Shirts,White,Summer,73.0,1,fashionista,0.22228144,0,22,0.2222222222222222,0.04939587555555555
42915,Women,Accessories,Belts,2012.0,Casual,French Connection Women Grey Belt,42915.jpg,Belts,Brown,Summer,45.0,4,color_lover,0.07757479,0,63,0.6363636363636364,0.04936577545454546
46476,Women,Accessories,Watches,2016.0,Casual,Timex Women White Dial Watch,46476.jpg,Watches,White,Winter,50.0,2,color_lover,0.052087843,0,93,0.9393939393939394,0.04893100403030304
7597,Men,Footwear,Shoes,2011.0,Sports,Nike Men's Backboard Red Black Shoe,7597.jpg,Casual Shoes,White,Fall,43.0,7,color_lover,0.05693022,0,85,0.8585858585858586,0.048879481818181816
20934,Men,Accessories,Bags,2016.0,Casual,Fastrack Men Navy Blue Backpack,20934.jpg,Backpacks,Black,Fall,10.0,3,fashionista,0.17146732,0,28,0.2828282828282828,0.04849580767676768
45088,Women,Apparel,Innerwear,2015.0,Casual,Bwitch Peach Precious Bra,45088.jpg,Bra,White,Winter,35.0,1,fashionista,0.06935772,0,69,0.696969696969697,0.04834022909090909
55822,Women,Apparel,Loungewear and Nightwear,2017.0,Casual,SDL by Sweet Dreams Women White & Pink Printed Night Suit S11-3231,55822.jpg,Briefs,White,Summer,64.0,2,fashionista,0.13957028,0,34,0.3434343434343434,0.04793322747474747
26587,Men,Footwear,Shoes,2012.0,Sports,Puma Men Vibrant VI Black Sports Shoes,26587.jpg,Casual Shoes,Black,Summer,34.0,5,fashionista,0.09843583,0,48,0.48484848484848486,0.047726463030303035
16081,Women,Accessories,Eyewear,2016.0,Casual,Mayhem Women Gradient Sunglasses MAYS-9003-202,16081.jpg,Sunglasses,Black,Winter,86.0,2,budget,0.16198255,0,29,0.29292929292929293,0.04744943383838384
4896,Women,Apparel,Topwear,2011.0,Casual,Levis Kids Girl's Diane Yellow Teens Kidswear,4896.jpg,Tops,Yellow,Summer,49.0,3,budget,0.29332846,0,16,0.16161616161616163,0.047406619797979804
17684,Women,Footwear,Shoes,2015.0,Casual,Catwalk Women Ballerina Grey Casual Shoe,17684.jpg,Casual Shoes,Black,Winter,68.0,2,color_lover,0.16130234,0,29,0.29292929292929293,0.0472501804040404
1920,Men,Footwear,Shoes,2011.0,Casual,Puma Men Graffiti FX Shoes,1920.jpg,Casual Shoes,White,Summer,53.0,1,fashionista,0.088059336,0,53,0.5353535353535354,0.04714287684848485
22686,Unisex,Accessories,Wallets,2015.0,Casual,Wildcraft Unisex Nylon Grey Passport Pouch,22686.jpg,Laptop Bag,Black,Summer,12.0,2,color_lover,0.27397692,0,17,0.1717171717171717,0.04704654181818182
20263,Men,Apparel,Topwear,2011.0,Casual,Wrangler Men Rust Red T-shirt,20263.jpg,Tshirts,Maroon,Summer,25.0,4,fashionista,0.049898494,0,93,0.9393939393939394,0.04687434284848485
54699,Women,Apparel,Topwear,2012.0,Ethnic,Shree Women Blue and White Printed Kurta,54699.jpg,Kurtas,Green,Summer,60.0,3,budget,0.38572156,0,12,0.12121212121212122,0.04675412848484849
22477,Men,Apparel,Topwear,2012.0,Sports,Timberland Men Red T-shirt,22477.jpg,Tshirts,Red,Summer,68.0,3,budget,0.27144712,0,17,0.1717171717171717,0.04661213171717171
34097,Boys,Apparel,Topwear,2012.0,Casual,Doodle Boys Printed Green T-shirt,34097.jpg,Tshirts,Green,Summer,61.0,7,color_lover,0.05040602,0,91,0.9191919191919192,0.046332806262626265
4239,Men,Apparel,Topwear,2011.0,Casual,Probase Men's Musical Figures Grey T-shirt,4239.jpg,Tshirts,Navy Blue,Summer,65.0,5,color_lover,0.08314472,0,55,0.5555555555555556,0.04619151111111112
24515,Women,Apparel,Topwear,2011.0,Ethnic,Mother Earth Women Orange Printed Kurta,24515.jpg,Kurtas,Red,Fall,31.0,2,fashionista,0.13420986,0,34,0.3434343434343434,0.04609227515151514
41467,Women,Footwear,Shoes,2013.0,Casual,Carlton London Women Brown Solid Suede Ballerinas,41467.jpg,Casual Shoes,Black,Winter,70.0,5,budget,0.098636866,0,46,0.46464646464646464,0.04583127107070707
56663,Men,Footwear,Shoes,2012.0,Casual,United Colors of Benetton Men Brown Shoes,56663.jpg,Formal Shoes,Brown,Winter,35.0,0,color_lover,0.25136703,0,18,0.18181818181818182,0.04570309636363636
41030,Men,Accessories,Watches,2016.0,Casual,Nautica Men Silver Dial Watch,41030.jpg,Watches,White,Winter,72.0,3,fashionista,0.04805257,0,94,0.9494949494949495,0.04562567252525253
41979,Boys,Apparel,Topwear,2012.0,Casual,Gini and Jony Boys Around The World Grey T-shirt,41979.jpg,Tshirts,White,Summer,41.0,1,fashionista,0.10990466,0,41,0.41414141414141414,0.04551607131313131
26931,Women,Apparel,Topwear,2012.0,Casual,Jealous 21 Women Black Top,26931.jpg,Tops,Black,Summer,64.0,6,budget,0.13600771,0,33,0.3333333333333333,0.04533590333333333
37263,Unisex,Accessories,Bags,2012.0,Casual,Vital Gear Unisex Olive Tacti Backpack,37263.jpg,Backpacks,Black,Fall,26.0,3,budget,0.64078015,1,7,0.0707070707070707,0.045307687373737374
7060,Unisex,Accessories,Bags,2013.0,Sports,Nike Black Classic Turf     NSW  Backpacks,7060.jpg,Backpacks,Blue,Summer,67.0,3,budget,0.40618688,0,11,0.1111111111111111,0.04513187555555555
28946,Women,Apparel,Topwear,2012.0,Ethnic,BIBA OUTLET Women White Tunic,28946.jpg,Tops,Pink,Fall,40.0,5,budget,0.05574617,0,80,0.8080808080808081,0.0450474101010101
6617,Men,Apparel,Topwear,2011.0,Casual,Spykar Men Black and white Check Shirt,6617.jpg,Shirts,Black,Summer,13.0,1,fashionista,0.37109756,0,12,0.12121212121212122,0.04498152242424242
45710,Women,Personal Care,Fragrance,2017.0,Casual,Paris Hilton Just Me Women Perfume,45710.jpg,Perfume and Body Mist,White,Spring,68.0,3,color_lover,0.069179036,0,64,0.6464646464646465,0.04472180105050506
33582,Men,Apparel,Topwear,2012.0,Casual,Wrangler Men True Rider White T-shirt,33582.jpg,Tshirts,White,Summer,41.0,3,fashionista,0.056501344,0,78,0.7878787878787878,0.044516210424242426
16421,Men,Apparel,Topwear,2011.0,Casual,Levi's Men Stripes Brown Tshirts,16421.jpg,Tshirts,Black,Fall,80.0,5,fashionista,0.04941984,0,88,0.8888888888888888,0.043928746666666664
53367,Unisex,Accessories,Bags,2012.0,Casual,Puma Unisex Pink Backpack,53367.jpg,Backpacks,Red,Summer,41.0,4,color_lover,0.13485803,0,32,0.32323232323232326,0.04359047434343434
15794,Men,Apparel,Innerwear,2016.0,Casual,Facit Men Grey String Bikini Briefs,15794.jpg,Briefs,Blue,Summer,40.0,1,color_lover,0.2266568,0,19,0.1919191919191919,0.04349978989898989
5701,Men,Footwear,Shoes,2015.0,Casual,Skechers Men's Flaunted Black Shoe,5701.jpg,Casual Shoes,Black,Summer,95.0,6,budget,0.14140657,0,30,0.30303030303030304,0.042850475757575765
28782,Women,Apparel,Innerwear,2015.0,Casual,Enamor Women Pack of 2 Briefs,28782.jpg,Briefs,Blue,Winter,34.0,2,color_lover,0.132382,0,32,0.32323232323232326,0.04279014141414142
58481,Men,Accessories,Wallets,2016.0,Casual,Fossil Men Black Wallet,58481.jpg,Wallets,Black,Summer,56.0,4,budget,0.123771496,0,34,0.3434343434343434,0.042507382464646463
15069,Men,Footwear,Sandal,2012.0,Casual,Ganuchi Men Brown Sandal,15069.jpg,Casual Shoes,Brown,Winter,72.0,2,fashionista,0.063532114,0,66,0.6666666666666666,0.04235474266666667
28263,Men,Personal Care,Fragrance,2017.0,Casual,Gatsby Men Aqua Deo,28263.jpg,Deodorant,Blue,Spring,49.0,3,color_lover,0.098094724,0,42,0.42424242424242425,0.041615943515151514
22812,Men,Apparel,Topwear,2011.0,Casual,Locomotive Men Brown Printed T-shirt,22812.jpg,Tshirts,Black,Fall,66.0,3,color_lover,0.11022006,0,37,0.37373737373737376,0.04119335575757576
4792,Men,Apparel,Topwear,2011.0,Sports,ADIDAS Men's Dare Light Blue T-shirt,4792.jpg,Tshirts,White,Summer,63.0,2,color_lover,0.33963344,0,12,0.12121212121212122,0.0411676896969697
32515,Men,Footwear,Sandal,2013.0,Casual,Franco Leone Men Brown Sandals,32515.jpg,Casual Shoes,Brown,Winter,36.0,3,color_lover,0.07023651,0,58,0.5858585858585859,0.04114866242424243
32263,Women,Apparel,Topwear,2012.0,Ethnic,Fabindia Women Printed Orange Tunic,32263.jpg,Kurtas,Orange,Fall,11.0,3,color_lover,0.06489838,0,62,0.6262626262626263,0.040643429898989905
33126,Women,Footwear,Shoes,2015.0,Casual,Catwalk Women Gold Stilettos,33126.jpg,Heels,Beige,Winter,38.0,6,fashionista,0.11795035,0,34,0.3434343434343434,0.04050820101010101
36277,Women,Apparel,Loungewear and Nightwear,2017.0,Casual,SDL by Sweet Dreams Women Grey & Black Night suits,36277.jpg,Night suits,Black,Summer,59.0,1,color_lover,0.25052208,0,16,0.16161616161616163,0.04048841696969697
52434,Women,Apparel,Loungewear and Nightwear,2017.0,Casual,Red Rose Women Purple Nightdress,52434.jpg,Nightdress,Green,Summer,55.0,2,fashionista,0.086844556,0,46,0.46464646464646464,0.04035201591919192
54228,Women,Footwear,Flip Flops,2012.0,Casual,Puma Women Black Sicily Flip Flops,54228.jpg,Flip Flops,Black,Summer,36.0,4,fashionista,0.090632394,0,44,0.4444444444444444,0.040281064
20128,Women,Apparel,Topwear,2011.0,Casual,Wrangler Women Checkerd Blue Shirt,20128.jpg,Shirts,Blue,Fall,27.0,0,color_lover,0.08100867,0,49,0.494949494949495,0.04009520030303031
56591,Women,Personal Care,Eyes,2017.0,,Streetwear Hi Lite Eye Shadow,56591.jpg,Eyeshadow,Brown,Spring,37.0,0,color_lover,0.28288835,0,14,0.1414141414141414,0.04000441313131313
37884,Unisex,Accessories,Socks,2016.0,Casual,Happy Socks Unisex Black Socks,37884.jpg,Socks,Black,Summer,58.0,2,color_lover,0.26400593,0,15,0.15151515151515152,0.04000089848484849
42022,Men,Footwear,Flip Flops,2012.0,Casual,ADIDAS Men AdiCliff Black Flip Flops,42022.jpg,Flip Flops,Black,Summer,34.0,3,color_lover,0.2822148,0,14,0.1414141414141414,0.03990916363636363
19628,Men,Apparel,Topwear,2011.0,Casual,United Colors of Benetton Men Printed Black Tshirt,19628.jpg,Tshirts,Black,Summer,37.0,4,fashionista,0.21886832,0,18,0.18181818181818182,0.03979424
37971,Women,Footwear,Shoes,2012.0,Casual,Clarks Women Un Spire Red Sandals,37971.jpg,Sandals,Red,Summer,76.0,2,budget,0.30285764,0,13,0.13131313131313133,0.03976918505050505
54813,Women,Accessories,Bags,2010.0,Casual,Ivory Tag Brown Fur Handbag,54813.jpg,Handbags,Black,Summer,34.0,3,budget,0.16922489,0,23,0.23232323232323232,0.03931487343434343
21858,Boys,Apparel,Topwear,2011.0,Casual,Chhota Bheem Kids Boys I Like to Paint Navy Blue T-shirt,21858.jpg,Tshirts,Navy Blue,Summer,60.0,5,color_lover,0.047912024,0,81,0.8181818181818182,0.03920074690909091
56294,Women,Apparel,Innerwear,2017.0,Casual,Biara Women Rose  Bra,56294.jpg,Bra,Black,Summer,18.0,4,fashionista,0.040367793,0,96,0.9696969696969697,0.03914452654545455
17573,Men,Apparel,Topwear,2011.0,Formal,Mark Taylor Men Blue & White Striped Shirt,17573.jpg,Shirts,Blue,Fall,52.0,1,budget,0.48310554,0,8,0.08080808080808081,0.03903883151515152
34059,Boys,Apparel,Bottomwear,2012.0,Casual,Gini and Jony Boys Grey Shorts,34059.jpg,Shorts,Black,Summer,26.0,4,fashionista,0.050027627,0,77,0.7777777777777778,0.038910376555555556
25402,Men,Accessories,Mufflers,2012.0,Casual,Nike Men Striped Manchester United Red Scarf,25402.jpg,Mufflers,Red,Summer,74.0,4,color_lover,0.061918635,0,62,0.6262626262626263,0.03877732696969697
26535,Men,Footwear,Shoes,2012.0,Casual,ID Men Blue Shoes,26535.jpg,Casual Shoes,Black,Summer,90.0,3,color_lover,0.088232554,0,43,0.43434343434343436,0.03832323052525253
17370,Men,Accessories,Accessories,2011.0,Formal,Arrow Men Formal Purple Tie+Cufflink+Pocket square - Combo Pack,17370.jpg,Accessory Gift Set,Brown,Summer,32.0,1,fashionista,0.046834335,0,81,0.8181818181818182,0.03831900136363636
35045,Women,Apparel,Topwear,2012.0,Ethnic,Fabindia Women Silk Green Kurta,35045.jpg,Kurtas,Green,Summer,65.0,0,color_lover,0.47033873,0,8,0.08080808080808081,0.0380071701010101
33244,Men,Apparel,Topwear,2012.0,Formal,Arrow Men Blue Slim Fit Shirt,33244.jpg,Shirts,Navy Blue,Fall,51.0,1,color_lover,0.10169425,0,37,0.37373737373737376,0.03800694191919192
6370,Men,Footwear,Shoes,2011.0,Casual,Numero Uno Men's Red Black Shoe,6370.jpg,Casual Shoes,Red,Summer,64.0,4,budget,0.11710719,0,32,0.32323232323232326,0.0378528290909091
56375,Men,Personal Care,Fragrance,2017.0,Casual,dunhill Men Pure Deoorant Stick,56375.jpg,Perfume and Body Mist,White,Spring,114.0,5,budget,0.11672378,0,32,0.32323232323232326,0.03772889858585859
2702,Girls,Apparel,Topwear,2011.0,Casual,Disney Kids Girl's Blue Check Kidswear Shirt,2702.jpg,Tshirts,Blue,Summer,52.0,5,fashionista,0.074489675,0,50,0.5050505050505051,0.037621047979797984
46047,Women,Accessories,Jewellery,2016.0,Casual,Estelle Gold Earrings,46047.jpg,Earrings,Silver,Summer,76.0,4,budget,0.20643033,0,18,0.18181818181818182,0.037532787272727276
40648,Women,Apparel,Topwear,2012.0,Ethnic,Span Women Purple & Blue Kurta,40648.jpg,Kurtas,Red,Summer,93.0,3,color_lover,0.61655736,1,6,0.06060606060606061,0.03736711272727273
42718,Women,Footwear,Shoes,2012.0,Casual,Rocia Women Brown Sandals,42718.jpg,Heels,Brown,Summer,48.0,1,fashionista,0.06469223,0,57,0.5757575757575758,0.03724704151515152
25828,Women,Apparel,Topwear,2012.0,Ethnic,Diva Women Printed Pink Kurta,25828.jpg,Kurtas,Red,Fall,65.0,2,color_lover,0.061305907,0,60,0.6060606060606061,0.037155095151515154
56958,Women,Footwear,Shoes,2012.0,Casual,HM Women Blue Flats,56958.jpg,Heels,Blue,Summer,69.0,4,color_lover,0.20387052,0,18,0.18181818181818182,0.037067367272727275
54639,Men,Accessories,Watches,2016.0,Casual,Fastrack Men Black Dial Watch,54639.jpg,Watches,Black,Winter,37.0,3,color_lover,0.050902475,0,72,0.7272727272727273,0.03701998181818182
8930,Men,Accessories,Wallets,2011.0,Casual,Puma Men Originals Billfold Black Wallet,8930.jpg,Wallets,Black,Summer,36.0,4,color_lover,0.45483315,0,8,0.08080808080808081,0.03675419393939394
42670,Women,Apparel,Topwear,2012.0,Ethnic,Alma Women Black Kurta,42670.jpg,Kurtas,White,Summer,74.0,4,color_lover,0.10934934,0,33,0.3333333333333333,0.03644978
8921,Men,Accessories,Belts,2011.0,Casual,Puma Men high shine White Belt,8921.jpg,Belts,White,Winter,38.0,1,fashionista,0.05300525,0,68,0.6868686868686869,0.03640764646464646
10658,Women,Apparel,Topwear,2011.0,Casual,Doodle Girl Little frock White Tops,10658.jpg,Tops,White,Summer,73.0,1,budget,0.5133388,1,7,0.0707070707070707,0.03629668282828283
2584,Unisex,Apparel,Bottomwear,2010.0,Sports,Kalenji Unisex Tight Black Track Pant,2584.jpg,Leggings,Blue,Summer,49.0,2,budget,0.4490871,0,8,0.08080808080808081,0.03628986666666667
35877,Boys,Apparel,Topwear,2012.0,Casual,Marvel Boys Comics Yellow T-shirt,35877.jpg,Tshirts,Yellow,Summer,24.0,7,color_lover,0.080368236,0,44,0.4444444444444444,0.035719216
42348,Women,Apparel,Bottomwear,2012.0,Casual,Flying Machine Women Back Trousers,42348.jpg,Track Pants,Blue,Summer,54.0,6,budget,0.06640394,0,53,0.5353535353535354,0.035549584040404036
48110,Women,Apparel,Bottomwear,2012.0,Casual,French Connection Women Red Shorts,48110.jpg,Trousers,Red,Summer,49.0,4,color_lover,0.06037558,0,58,0.5858585858585859,0.03537155191919192
50622,Men,Apparel,Innerwear,2016.0,Casual,Chromozome Men White Brief,50622.jpg,Briefs,White,Summer,42.0,3,fashionista,0.08129417,0,43,0.43434343434343436,0.03530958898989899
53461,Women,Apparel,Innerwear,2015.0,Casual,Amante Black T-Shirt Bra,53461.jpg,Bra,Black,Summer,31.0,7,budget,0.07915223,0,44,0.4444444444444444,0.035178768888888885
16899,Men,Apparel,Topwear,2011.0,Casual,Status Quo Men Black Polo Tshirt,16899.jpg,Tshirts,Black,Fall,91.0,6,fashionista,0.06325219,0,55,0.5555555555555556,0.03514010555555556
55286,Women,Personal Care,Beauty Accessories,2017.0,Casual,Lakme All Over Shimmer Gloss,55286.jpg,Clutches,Green,Winter,64.0,10,budget,0.07869065,0,44,0.4444444444444444,0.03497362222222222
11565,Women,Apparel,Topwear,2011.0,Ethnic,W Women Printed Green Kurtas,11565.jpg,Kurtas,White,Summer,43.0,3,fashionista,0.04163427,0,83,0.8383838383838383,0.03490549909090909
48897,Women,Accessories,Jewellery,2013.0,Casual,Lucera Women Silver Pendant with Chain,48897.jpg,Ring,Steel,Summer,51.0,1,fashionista,0.07186265,0,48,0.48484848484848486,0.03484249696969697
57869,Women,Personal Care,Skin,2017.0,Casual,Biotique Bio Saffron Dew Face & Body Cream,57869.jpg,Sunscreen,Pink,Spring,47.0,3,color_lover,0.06257737,0,55,0.5555555555555556,0.03476520555555555
50984,Women,Apparel,Innerwear,2017.0,Casual,Enamor Women Cameo Rose Coloured Briefs,50984.jpg,Briefs,White,Summer,43.0,7,budget,0.15528174,0,22,0.2222222222222222,0.03450705333333333
17060,Women,Accessories,Belts,2015.0,Casual,Lino Perros Women Flower Print Red Belt,17060.jpg,Belts,Multi,Winter,62.0,4,budget,0.09230473,0,37,0.37373737373737376,0.03449772737373737
